2024-07-03 16:41:56.732075;1156;H=87;T=24;Hs=36.80085;sp=20;sf=12;rx_timestamp=70120390; rssi=-36; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:43:22.786221;1160;H=86;T=24;Hs=36.90773;sp=20;sf=12;rx_timestamp=155675603; rssi=-43; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:44:47.825483;1164;H=87;T=24;Hs=37.0146;sp=20;sf=12;rx_timestamp=241212706; rssi=-43; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:46:13.772626;1168;H=86;T=24;Hs=36.55148;sp=20;sf=12;rx_timestamp=326751848; rssi=-43; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:47:39.360508;1172;H=88;T=24;Hs=36.65835;sp=20;sf=12;rx_timestamp=412293911; rssi=-44; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:49:04.245773;1176;H=88;T=24;Hs=36.51585;sp=20;sf=12;rx_timestamp=497828946; rssi=-43; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:50:29.792733;1180;H=88;T=24;Hs=36.65835;sp=20;sf=12;rx_timestamp=583371955; rssi=-43; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:51:55.833492;1184;H=87;T=24;Hs=36.65835;sp=20;sf=12;rx_timestamp=668910953; rssi=-43; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:53:21.278269;1188;H=88;T=24;Hs=36.83648;sp=20;sf=12;rx_timestamp=754449933; rssi=-42; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1192;H=86;T=24;Hs=36.83648;sp=20;sf=12;rx_timestamp=839992888; rssi=-37; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:56:11.752278;1196;H=87;T=24;Hs=36.55148;sp=20;sf=12;rx_timestamp=925533851; rssi=-36; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:57:38.813999;1200;H=88;T=23;Hs=37.0146;sp=20;sf=12;rx_timestamp=1011070756; rssi=-37; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 16:59:03.300521;1204;H=88;T=23;Hs=36.94336;sp=20;sf=12;rx_timestamp=1096642735; rssi=-37; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:00:29.905963;1208;H=88;T=23;Hs=37.0146;sp=20;sf=12;rx_timestamp=1182242624; rssi=-36; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1212;H=88;T=23;Hs=36.94336;sp=20;sf=12;rx_timestamp=1267785604; rssi=-38; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:03:19.748260;1216;H=90;T=23;Hs=36.55148;sp=20;sf=12;rx_timestamp=1353327539; rssi=-38; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:04:45.789129;1220;H=88;T=23;Hs=36.62273;sp=20;sf=12;rx_timestamp=1438864457; rssi=-38; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:06:10.831294;1224;H=86;T=24;Hs=36.5871;sp=20;sf=12;rx_timestamp=1524409336; rssi=-40; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:07:37.772354;1228;H=87;T=23;Hs=37.0146;sp=20;sf=12;rx_timestamp=1609947263; rssi=-37; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:09:03.494645;1232;H=87;T=23;Hs=36.48023;sp=20;sf=12;rx_timestamp=1695489223; rssi=-38; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:10:27.763632;1236;H=89;T=23;Hs=36.94336;sp=20;sf=12;rx_timestamp=1781029148; rssi=-41; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:11:53.306967;1240;H=91;T=23;Hs=36.90773;sp=20;sf=12;rx_timestamp=1866571058; rssi=-38; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:13:21.832054;1244;H=90;T=23;Hs=36.90773;sp=20;sf=12;rx_timestamp=1952123981; rssi=-38; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:14:49.243628;1248;H=92;T=23;Hs=36.51585;sp=20;sf=12;rx_timestamp=2041857896; rssi=-38; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:16:14.331760;1252;H=92;T=23;Hs=36.80085;sp=20;sf=12;rx_timestamp=2127398823; rssi=-38; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:17:41.771877;1256;H=93;T=23;Hs=36.51585;sp=20;sf=12;rx_timestamp=2215036731; rssi=-38; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:19:07.307924;1260;H=92;T=23;Hs=36.55148;sp=20;sf=12;rx_timestamp=2300577649; rssi=-37; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:20:34.949392;1264;H=93;T=23;Hs=36.26648;sp=20;sf=12;rx_timestamp=2388209570; rssi=-37; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:22:00.801470;1268;H=93;T=23;Hs=36.12397;sp=20;sf=12;rx_timestamp=2473767493; rssi=-36; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:23:26.310635;1272;H=93;T=23;Hs=36.48023;sp=20;sf=12;rx_timestamp=2559369408; rssi=-36; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:24:51.843748;1276;H=93;T=23;Hs=36.05273;sp=20;sf=12;rx_timestamp=2644901325; rssi=-37; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:26:17.281564;1280;H=93;T=23;Hs=36.0171;sp=20;sf=12;rx_timestamp=2730434203; rssi=-38; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:27:42.810831;1284;H=93;T=22;Hs=35.91022;sp=20;sf=12;rx_timestamp=2815969169; rssi=-38; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:29:07.843586;1288;H=95;T=23;Hs=36.12397;sp=20;sf=12;rx_timestamp=2901501080; rssi=-40; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:30:33.852231;1292;H=94;T=22;Hs=36.05273;sp=20;sf=12;rx_timestamp=2987099996; rssi=-38; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:31:59.278341;1296;H=93;T=22;Hs=35.76772;sp=20;sf=12;rx_timestamp=3072631913; rssi=-37; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:33:25.308223;1300;H=94;T=22;Hs=35.91022;sp=20;sf=12;rx_timestamp=3158165837; rssi=-38; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:34:50.842639;1304;H=93;T=22;Hs=35.66084;sp=20;sf=12;rx_timestamp=3243699761; rssi=-41; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:36:16.277191;1308;H=94;T=22;Hs=36.08835;sp=20;sf=12;rx_timestamp=3329230669; rssi=-37; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:37:41.817315;1312;H=95;T=22;Hs=36.08835;sp=20;sf=12;rx_timestamp=3414764591; rssi=-37; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:39:07.347784;1316;H=95;T=22;Hs=36.05273;sp=20;sf=12;rx_timestamp=3500297515; rssi=-38; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:40:32.782988;1320;H=94;T=22;Hs=35.91022;sp=20;sf=12;rx_timestamp=3585831435; rssi=-37; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:41:58.311796;1324;H=95;T=22;Hs=35.83897;sp=20;sf=12;rx_timestamp=3671363358; rssi=-38; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:43:23.861339;1328;H=95;T=22;Hs=35.98148;sp=20;sf=12;rx_timestamp=3756912283; rssi=-38; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:44:50.322208;1332;H=95;T=22;Hs=35.80334;sp=20;sf=12;rx_timestamp=3842471215; rssi=-37; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 17:46:14.362961;1336;H=95;T=22;Hs=36.19523;sp=20;sf=12;rx_timestamp=3928003133; rssi=-37; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
