2024-07-04 15:42:24.120519;1158;H=80;T=25;Hs=69.04168;sp=2;sf=12;rx_timestamp=28418258; rssi=-55; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1162;H=80;T=25;Hs=68.93481;sp=2;sf=12;rx_timestamp=113971394; rssi=-54; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 15:45:15.121023;1166;H=83;T=25;Hs=68.68543;sp=2;sf=12;rx_timestamp=199514448; rssi=-55; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 15:46:41.022387;1170;H=82;T=25;Hs=68.97043;sp=2;sf=12;rx_timestamp=285051477; rssi=-55; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 15:48:05.606885;1174;H=84;T=24;Hs=68.75669;sp=2;sf=12;rx_timestamp=370594488; rssi=-57; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 15:49:31.543911;1178;H=83;T=24;Hs=68.82793;sp=2;sf=12;rx_timestamp=456132465; rssi=-58; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 15:50:57.084917;1182;H=83;T=24;Hs=68.57855;sp=2;sf=12;rx_timestamp=541670428; rssi=-57; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 15:52:23.125751;1186;H=83;T=25;Hs=68.82793;sp=2;sf=12;rx_timestamp=627213384; rssi=-58; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 15:53:48.062405;1190;H=83;T=25;Hs=68.57855;sp=2;sf=12;rx_timestamp=712752320; rssi=-57; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 15:55:14.104149;1194;H=80;T=25;Hs=68.97043;sp=2;sf=12;rx_timestamp=798291262; rssi=-57; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1198;H=79;T=25;Hs=68.82793;sp=2;sf=12;rx_timestamp=883860182; rssi=-57; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
