0000;401;H=40;T=39;Hs=29.42643;sp=2;sf=7;rx_timestamp=8396134; rssi=-111; snr=0.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;409;H=38;T=40;Hs=29.64018;sp=2;sf=7;rx_timestamp=181563821; rssi=-112; snr=-1.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;413;H=36;T=40;Hs=30.17457;sp=2;sf=7;rx_timestamp=267111548; rssi=-110; snr=0.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-06-28 14:12:34.637588;417;H=39;T=39;Hs=29.35519;sp=2;sf=7;rx_timestamp=352648258; rssi=-99; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-06-28 14:13:59.641122;421;H=39;T=40;Hs=29.56893;sp=2;sf=7;rx_timestamp=438184945; rssi=-99; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-06-28 14:15:25.637686;425;H=41;T=39;Hs=29.03456;sp=2;sf=7;rx_timestamp=523721623; rssi=-104; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;429;H=37;T=39;Hs=29.49768;sp=2;sf=7;rx_timestamp=609255284; rssi=-103; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;433;H=41;T=39;Hs=29.03456;sp=2;sf=7;rx_timestamp=694856941; rssi=-105; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;437;H=37;T=40;Hs=29.53331;sp=2;sf=7;rx_timestamp=780386591; rssi=-105; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;441;H=39;T=39;Hs=29.03456;sp=2;sf=7;rx_timestamp=865930236; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;445;H=42;T=38;Hs=28.85643;sp=2;sf=7;rx_timestamp=951457900; rssi=-104; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
