0000;956;H=41;T=38;Hs=59.70788;sp=20;sf=12;rx_timestamp=48407973; rssi=-102; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:40:27.144516;1112;H=83;T=25;Hs=59.63663;sp=20;sf=12;rx_timestamp=3394915129; rssi=-99; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:41:52.608318;1116;H=83;T=25;Hs=59.56537;sp=20;sf=12;rx_timestamp=3480472832; rssi=-99; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:43:22.642312;1120;H=95;T=22;Hs=59.28037;sp=20;sf=12;rx_timestamp=3570199528; rssi=-98; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:44:52.089202;1124;H=94;T=21;Hs=59.70788;sp=20;sf=12;rx_timestamp=3659950223; rssi=-103; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:46:17.645622;1128;H=94;T=21;Hs=59.316;sp=20;sf=12;rx_timestamp=3745506869; rssi=-102; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:47:43.087308;1132;H=94;T=21;Hs=59.63663;sp=20;sf=12;rx_timestamp=3831043683; rssi=-100; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1136;H=94;T=21;Hs=59.20912;sp=20;sf=12;rx_timestamp=3916584434; rssi=-98; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:50:38.583706;1140;H=94;T=21;Hs=59.56537;sp=20;sf=12;rx_timestamp=4006337168; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1144;H=94;T=21;Hs=59.42287;sp=20;sf=12;rx_timestamp=4091873928; rssi=-101; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:53:29.699359;1148;H=94;T=21;Hs=59.28037;sp=20;sf=12;rx_timestamp=4177418694; rssi=-98; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:54:55.096239;1152;H=94;T=21;Hs=59.4585;sp=20;sf=12;rx_timestamp=4262956424; rssi=-103; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:56:25.153435;1156;H=94;T=21;Hs=59.42287;sp=20;sf=12;rx_timestamp=57738941; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:57:51.644770;1160;H=94;T=21;Hs=59.20912;sp=20;sf=12;rx_timestamp=143333734; rssi=-96; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 15:59:16.087415;1164;H=94;T=21;Hs=59.1735;sp=20;sf=12;rx_timestamp=228872480; rssi=-99; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
