2024-07-02 12:52:09.203475;675;H=47;T=33;Hs=20.66263;sp=20;sf=7;rx_timestamp=15456727; rssi=-95; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:52:31.216604;676;H=47;T=33;Hs=20.66263;sp=20;sf=12;rx_timestamp=38499693; rssi=-96; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:52:52.134807;677;H=44;T=33;Hs=21.09013;sp=2;sf=7;rx_timestamp=58755638; rssi=-109; snr=1.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:53:14.682987;678;H=44;T=33;Hs=21.09013;sp=2;sf=12;rx_timestamp=81798583; rssi=-108; snr=4.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:53:33.759415;679;H=44;T=33;Hs=21.09013;sp=20;sf=7;rx_timestamp=100993586; rssi=-94; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:53:56.621318;680;H=44;T=33;Hs=21.09013;sp=20;sf=12;rx_timestamp=124036521; rssi=-101; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:54:20.672899;681;H=47;T=36;Hs=22.87139;sp=2;sf=7;rx_timestamp=146386428; rssi=-109; snr=0.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:54:42.143459;682;H=47;T=36;Hs=22.87139;sp=2;sf=12;rx_timestamp=169429342; rssi=-104; snr=4.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:55:01.759841;683;H=47;T=36;Hs=22.87139;sp=20;sf=7;rx_timestamp=188624342; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:55:24.650216;684;H=47;T=36;Hs=22.87139;sp=20;sf=12;rx_timestamp=211665262; rssi=-89; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:55:44.720886;685;H=44;T=36;Hs=18.84574;sp=2;sf=7;rx_timestamp=231923169; rssi=-104; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:56:08.150152;686;H=44;T=36;Hs=18.84574;sp=2;sf=12;rx_timestamp=254966081; rssi=-105; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:56:27.142071;687;H=44;T=36;Hs=18.84574;sp=20;sf=7;rx_timestamp=274160064; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:56:50.133823;688;H=44;T=36;Hs=18.84574;sp=20;sf=12;rx_timestamp=297246976; rssi=-89; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:57:13.195959;689;H=34;T=40;Hs=18.81012;sp=2;sf=7;rx_timestamp=319597865; rssi=-105; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:57:36.140607;690;H=34;T=40;Hs=18.81012;sp=2;sf=12;rx_timestamp=342638773; rssi=-106; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:57:54.624027;691;H=34;T=40;Hs=18.81012;sp=20;sf=7;rx_timestamp=361833750; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
