2024-07-02 12:52:09.203475;675;H=47;T=33;Hs=20.66263;sp=20;sf=7;rx_timestamp=15456727; rssi=-95; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:53:33.759415;679;H=44;T=33;Hs=21.09013;sp=20;sf=7;rx_timestamp=100993586; rssi=-94; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:55:01.759841;683;H=47;T=36;Hs=22.87139;sp=20;sf=7;rx_timestamp=188624342; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:56:27.142071;687;H=44;T=36;Hs=18.84574;sp=20;sf=7;rx_timestamp=274160064; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:57:54.624027;691;H=34;T=40;Hs=18.81012;sp=20;sf=7;rx_timestamp=361833750; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:59:20.182175;695;H=31;T=40;Hs=21.0545;sp=20;sf=7;rx_timestamp=447370366; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:00:47.695310;699;H=33;T=41;Hs=21.66014;sp=20;sf=7;rx_timestamp=534996069; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:02:15.631116;703;H=31;T=41;Hs=21.66014;sp=20;sf=7;rx_timestamp=622636692; rssi=-89; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:03:41.170210;707;H=28;T=41;Hs=22.08764;sp=20;sf=7;rx_timestamp=708177320; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:05:09.210102;711;H=31;T=41;Hs=22.19452;sp=20;sf=7;rx_timestamp=795817921; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:06:34.651699;715;H=28;T=41;Hs=20.98325;sp=20;sf=7;rx_timestamp=881352541; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
