2024-07-02 12:52:52.134807;677;H=44;T=33;Hs=21.09013;sp=2;sf=7;rx_timestamp=58755638; rssi=-109; snr=1.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:54:20.672899;681;H=47;T=36;Hs=22.87139;sp=2;sf=7;rx_timestamp=146386428; rssi=-109; snr=0.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:55:44.720886;685;H=44;T=36;Hs=18.84574;sp=2;sf=7;rx_timestamp=231923169; rssi=-104; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:57:13.195959;689;H=34;T=40;Hs=18.81012;sp=2;sf=7;rx_timestamp=319597865; rssi=-105; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 12:58:38.128069;693;H=31;T=40;Hs=21.0545;sp=2;sf=7;rx_timestamp=405133496; rssi=-105; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:00:06.144754;697;H=33;T=41;Hs=21.66014;sp=2;sf=7;rx_timestamp=492762198; rssi=-105; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:01:33.327219;701;H=31;T=41;Hs=21.66014;sp=2;sf=7;rx_timestamp=580398829; rssi=-105; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:02:58.650320;705;H=28;T=41;Hs=22.08764;sp=2;sf=7;rx_timestamp=665941467; rssi=-106; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:04:26.680246;709;H=31;T=41;Hs=22.19452;sp=2;sf=7;rx_timestamp=753579064; rssi=-105; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;713;H=28;T=41;Hs=20.98325;sp=2;sf=7;rx_timestamp=839114688; rssi=-104; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 13:07:20.146681;717;H=32;T=42;Hs=21.26826;sp=2;sf=7;rx_timestamp=926752287; rssi=-105; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
