2024-07-02 15:22:38.394578;1094;H=41;T=37;Hs=21.90951;sp=2;sf=12;rx_timestamp=85532046; rssi=-50; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:24:05.959721;1098;H=44;T=36;Hs=22.08764;sp=2;sf=12;rx_timestamp=173186609; rssi=-47; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:25:31.381198;1102;H=41;T=36;Hs=22.55077;sp=2;sf=12;rx_timestamp=258723165; rssi=-48; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:26:59.041034;1106;H=47;T=34;Hs=21.87389;sp=2;sf=12;rx_timestamp=346354725; rssi=-48; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:28:24.465468;1110;H=44;T=34;Hs=21.30388;sp=2;sf=12;rx_timestamp=431897285; rssi=-48; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:29:49.911810;1114;H=48;T=34;Hs=20.84076;sp=2;sf=12;rx_timestamp=517434843; rssi=-48; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:31:17.926152;1118;H=48;T=34;Hs=21.80264;sp=2;sf=12;rx_timestamp=605064403; rssi=-47; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:32:43.433766;1122;H=45;T=34;Hs=19.80762;sp=2;sf=12;rx_timestamp=690667967; rssi=-49; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:34:11.466997;1126;H=53;T=32;Hs=21.87389;sp=2;sf=12;rx_timestamp=778298523; rssi=-48; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:35:40.397830;1130;H=52;T=32;Hs=19.98575;sp=2;sf=12;rx_timestamp=868023081; rssi=-48; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:37:08.935598;1134;H=56;T=31;Hs=16.28073;sp=2;sf=12;rx_timestamp=955658652; rssi=-48; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
