2024-07-02 15:22:15.439333;1093;H=41;T=37;Hs=21.90951;sp=2;sf=7;rx_timestamp=62490174; rssi=-48; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:23:42.899826;1097;H=44;T=36;Hs=22.08764;sp=2;sf=7;rx_timestamp=150142733; rssi=-47; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:25:08.435070;1101;H=41;T=36;Hs=22.55077;sp=2;sf=7;rx_timestamp=235681298; rssi=-47; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:26:36.031418;1105;H=47;T=34;Hs=21.87389;sp=2;sf=7;rx_timestamp=323310847; rssi=-47; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:28:01.920989;1109;H=44;T=34;Hs=21.30388;sp=2;sf=7;rx_timestamp=408854409; rssi=-47; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:29:27.486497;1113;H=48;T=34;Hs=20.84076;sp=2;sf=7;rx_timestamp=494391972; rssi=-47; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:30:54.388227;1117;H=48;T=34;Hs=21.80264;sp=2;sf=7;rx_timestamp=582021529; rssi=-46; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:32:20.389908;1121;H=45;T=34;Hs=19.80762;sp=2;sf=7;rx_timestamp=667625088; rssi=-47; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:33:48.423890;1125;H=53;T=32;Hs=21.87389;sp=2;sf=7;rx_timestamp=755259639; rssi=-47; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:35:17.448378;1129;H=52;T=32;Hs=19.98575;sp=2;sf=7;rx_timestamp=844978202; rssi=-47; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:36:45.392649;1133;H=56;T=31;Hs=16.28073;sp=2;sf=7;rx_timestamp=932616774; rssi=-47; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
