2024-07-02 15:21:55.398907;1092;H=38;T=38;Hs=21.73139;sp=20;sf=12;rx_timestamp=42233317; rssi=-36; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:23:20.441017;1096;H=41;T=37;Hs=21.90951;sp=20;sf=12;rx_timestamp=127784879; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:24:48.055464;1100;H=44;T=36;Hs=22.08764;sp=20;sf=12;rx_timestamp=215425437; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:26:13.422044;1104;H=41;T=36;Hs=22.55077;sp=20;sf=12;rx_timestamp=300960998; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:27:41.461904;1108;H=47;T=34;Hs=21.87389;sp=20;sf=12;rx_timestamp=388595547; rssi=-35; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:29:07.401739;1112;H=44;T=34;Hs=21.30388;sp=20;sf=12;rx_timestamp=474136118; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:30:32.935453;1116;H=48;T=34;Hs=20.84076;sp=20;sf=12;rx_timestamp=559670667; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:31:59.938225;1120;H=48;T=34;Hs=21.80264;sp=20;sf=12;rx_timestamp=647367236; rssi=-35; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:33:25.475638;1124;H=45;T=34;Hs=19.80762;sp=20;sf=12;rx_timestamp=732903796; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:34:53.424449;1128;H=53;T=32;Hs=21.87389;sp=20;sf=12;rx_timestamp=820536353; rssi=-33; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:36:22.928242;1132;H=52;T=32;Hs=19.98575;sp=20;sf=12;rx_timestamp=910262918; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:37:50.461562;1136;H=56;T=31;Hs=16.28073;sp=20;sf=12;rx_timestamp=997896488; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:39:16.008870;1140;H=54;T=31;Hs=15.10509;sp=20;sf=12;rx_timestamp=1083434082; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:40:44.459126;1144;H=61;T=29;Hs=13.64446;sp=20;sf=12;rx_timestamp=1171080663; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:42:09.485972;1148;H=58;T=29;Hs=14.67759;sp=20;sf=12;rx_timestamp=1256617263; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:43:37.432620;1152;H=60;T=29;Hs=15.8176;sp=20;sf=12;rx_timestamp=1344252808; rssi=-35; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:45:02.482272;1156;H=58;T=29;Hs=15.6751;sp=20;sf=12;rx_timestamp=1429806430; rssi=-33; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:46:32.089286;1160;H=61;T=28;Hs=13.89384;sp=20;sf=12;rx_timestamp=1519562076; rssi=-35; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:47:58.485349;1164;H=61;T=28;Hs=12.11258;sp=20;sf=12;rx_timestamp=1605105702; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:49:23.936995;1168;H=66;T=28;Hs=17.02886;sp=20;sf=12;rx_timestamp=1690642327; rssi=-34; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
