2024-07-02 15:21:32.923332;1091;H=38;T=38;Hs=21.73139;sp=20;sf=7;rx_timestamp=19194415; rssi=-34; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:22:57.975584;1095;H=41;T=37;Hs=21.90951;sp=20;sf=7;rx_timestamp=104747984; rssi=-33; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:24:24.958463;1099;H=44;T=36;Hs=22.08764;sp=20;sf=7;rx_timestamp=192385542; rssi=-32; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:25:50.380140;1103;H=41;T=36;Hs=22.55077;sp=20;sf=7;rx_timestamp=277924103; rssi=-33; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:27:18.418496;1107;H=47;T=34;Hs=21.87389;sp=20;sf=7;rx_timestamp=365555656; rssi=-33; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1111;H=44;T=34;Hs=21.30388;sp=20;sf=7;rx_timestamp=451099222; rssi=-33; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:30:09.590911;1115;H=48;T=34;Hs=20.84076;sp=20;sf=7;rx_timestamp=536633779; rssi=-32; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:31:37.408995;1119;H=48;T=34;Hs=21.80264;sp=20;sf=7;rx_timestamp=624328333; rssi=-33; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:33:02.438577;1123;H=45;T=34;Hs=19.80762;sp=20;sf=7;rx_timestamp=709866900; rssi=-33; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:34:29.970191;1127;H=53;T=32;Hs=21.87389;sp=20;sf=7;rx_timestamp=797497472; rssi=-33; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:36:00.394000;1131;H=52;T=32;Hs=19.98575;sp=20;sf=7;rx_timestamp=887224023; rssi=-33; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
