2;64;34;0.0;2;12;0;0;0.0;0;12;0;2;1647;2;868000000
6;62;34;0.0;2;12;0;0;0.0;0;12;0;2;1647;6;868000000
10;68;34;0.0;2;12;0;0;0.0;0;12;0;2;1647;10;868000000
14;78;33;64.73104;2;12;0;0;0.0;0;12;0;2;1811;14;868000000
18;62;32;63.8404;2;12;0;0;0.0;0;12;0;2;1811;18;868000000
22;60;31;63.23477;2;12;0;0;0.0;0;12;0;2;1811;22;868000000
26;63;31;62.37977;2;12;0;0;0.0;0;12;0;2;1811;26;868000000
30;63;31;62.09476;2;12;0;0;0.0;0;12;0;2;1811;30;868000000
34;61;31;61.38226;2;12;0;0;0.0;0;12;0;2;1811;34;868000000
38;61;32;60.741;2;12;0;0;0.0;0;12;0;2;1811;38;868000000
42;52;35;60.09975;2;12;0;0;0.0;0;12;0;2;1811;42;868000000
46;49;37;59.81475;2;12;0;0;0.0;0;12;0;2;1811;46;868000000
50;50;35;59.316;2;12;0;0;0.0;0;12;0;2;1811;50;868000000
54;49;35;59.24475;2;12;0;0;0.0;0;12;0;2;1811;54;868000000
58;58;31;58.81725;2;12;0;0;0.0;0;12;0;2;1811;58;868000000
62;61;31;58.46099;2;12;0;0;0.0;0;12;0;2;1811;62;868000000
66;65;30;58.10474;2;12;0;0;0.0;0;12;0;2;1811;66;868000000
70;60;33;57.89099;2;12;0;0;0.0;0;12;0;2;1811;70;868000000
74;58;34;57.71286;2;12;0;0;0.0;0;12;0;2;1811;74;868000000
78;50;36;57.0716;2;12;0;0;0.0;0;12;0;2;1811;78;868000000
82;47;39;56.78661;2;12;0;0;0.0;0;12;0;2;1811;82;868000000
86;44;37;56.64411;2;12;0;0;0.0;0;12;0;2;1811;86;868000000
90;55;33;56.39472;2;12;0;0;0.0;0;12;0;2;1811;90;868000000
94;61;31;55.82472;2;12;0;0;0.0;0;12;0;2;1811;94;868000000
98;67;29;55.5041;2;12;0;0;0.0;0;12;0;2;1811;98;868000000
102;68;29;55.18347;2;12;0;0;0.0;0;12;0;2;1975;102;868000000
