3;64;34;0.0;20;7;0;0;0.0;0;7;0;20;67;3;868000000
7;62;34;0.0;20;7;0;0;0.0;0;7;0;20;67;7;868000000
11;68;34;0.0;20;7;0;0;0.0;0;7;0;20;72;11;868000000
15;78;33;64.73104;20;7;0;0;0.0;0;7;0;20;78;15;868000000
19;62;32;63.8404;20;7;0;0;0.0;0;7;0;20;78;19;868000000
23;60;31;63.23477;20;7;0;0;0.0;0;7;0;20;78;23;868000000
27;63;31;62.37977;20;7;0;0;0.0;0;7;0;20;78;27;868000000
31;63;31;62.09476;20;7;0;0;0.0;0;7;0;20;78;31;868000000
35;61;31;61.38226;20;7;0;0;0.0;0;7;0;20;78;35;868000000
39;61;32;60.741;20;7;0;0;0.0;0;7;0;20;72;39;868000000
43;52;35;60.09975;20;7;0;0;0.0;0;7;0;20;78;43;868000000
47;49;37;59.81475;20;7;0;0;0.0;0;7;0;20;78;47;868000000
51;50;35;59.316;20;7;0;0;0.0;0;7;0;20;72;51;868000000
55;49;35;59.24475;20;7;0;0;0.0;0;7;0;20;78;55;868000000
59;58;31;58.81725;20;7;0;0;0.0;0;7;0;20;78;59;868000000
63;61;31;58.46099;20;7;0;0;0.0;0;7;0;20;78;63;868000000
67;65;30;58.10474;20;7;0;0;0.0;0;7;0;20;78;67;868000000
71;60;33;57.89099;20;7;0;0;0.0;0;7;0;20;78;71;868000000
75;58;34;57.71286;20;7;0;0;0.0;0;7;0;20;78;75;868000000
79;50;36;57.0716;20;7;0;0;0.0;0;7;0;20;78;79;868000000
83;47;39;56.78661;20;7;0;0;0.0;0;7;0;20;78;83;868000000
87;44;37;56.64411;20;7;0;0;0.0;0;7;0;20;78;87;868000000
91;55;33;56.39472;20;7;0;0;0.0;0;7;0;20;78;91;868000000
95;61;31;55.82472;20;7;0;0;0.0;0;7;0;20;78;95;868000000
99;67;29;55.5041;20;7;0;0;0.0;0;7;0;20;78;99;868000000
103;68;29;55.18347;20;7;0;0;0.0;0;7;0;20;78;103;868000000
107;68;29;55.2191;20;7;0;0;0.0;0;7;0;20;78;107;868000000
111;67;28;54.47097;20;7;0;0;0.0;0;7;0;20;78;111;868000000
115;68;28;54.00784;20;7;0;0;0.0;0;7;0;20;78;115;868000000
119;67;28;54.11472;20;7;0;0;0.0;0;7;0;20;78;119;868000000
123;68;28;53.36658;20;7;0;0;0.0;0;7;0;20;78;123;868000000
127;52;34;53.18846;20;7;0;0;0.0;0;7;0;20;78;127;868000000
131;45;37;52.97471;20;7;0;0;0.0;0;7;0;20;78;131;868000000
135;45;37;52.72533;20;7;3001664973;-130;-12.0;7;7;0;20;78;135;868000000
139;45;38;52.33346;20;7;3001664973;-130;-12.0;7;7;0;20;78;139;868000000
143;42;39;52.33346;20;7;3001664973;-130;-12.0;7;7;0;20;78;143;868000000
147;40;38;52.36907;20;7;3001664973;-130;-12.0;7;7;0;20;78;147;868000000
151;42;38;52.08408;20;7;3001664973;-130;-12.0;7;7;0;20;78;151;868000000
155;43;38;51.87033;20;7;3001664973;-130;-12.0;7;7;0;20;78;155;868000000
159;42;38;51.90595;20;7;3001664973;-130;-12.0;7;7;0;20;78;159;868000000
163;42;38;51.76345;20;7;3001664973;-130;-12.0;7;7;0;20;78;163;868000000
167;41;40;51.37157;20;7;3001664973;-130;-12.0;7;7;0;20;78;167;868000000
171;37;40;51.44282;20;7;3001664973;-130;-12.0;7;7;0;20;78;171;868000000
175;38;38;51.19345;20;7;3001664973;-130;-12.0;7;7;0;20;78;175;868000000
179;46;37;51.1222;20;7;3001664973;-130;-12.0;7;7;0;20;78;179;868000000
183;46;37;51.08657;20;7;3001664973;-130;-12.0;7;7;0;20;78;183;868000000
187;51;33;50.76595;20;7;3001664973;-130;-12.0;7;7;0;20;78;187;868000000
191;51;33;50.94407;20;7;3001664973;-130;-12.0;7;7;0;20;78;191;868000000
195;54;32;50.51657;20;7;3001664973;-130;-12.0;7;7;0;20;78;195;868000000
199;57;31;50.58782;20;7;3001664973;-130;-12.0;7;7;0;20;78;199;868000000
203;56;32;50.37406;20;7;3001664973;-130;-12.0;7;7;0;20;78;203;868000000
207;44;37;50.01781;20;7;3001664973;-130;-12.0;7;7;0;20;78;207;868000000
211;46;38;50.01781;20;7;3001664973;-130;-12.0;7;7;0;20;78;211;868000000
