2024-07-03 12:34:09.110402;465;H=39;T=38;Hs=44.7809;sp=2;sf=7;rx_timestamp=23543399; rssi=-99; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:35:33.718309;469;H=39;T=39;Hs=44.60279;sp=2;sf=7;rx_timestamp=109081572; rssi=-108; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:36:59.117613;473;H=39;T=40;Hs=44.74528;sp=2;sf=7;rx_timestamp=194613613; rssi=-106; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:38:24.557718;477;H=36;T=40;Hs=44.60279;sp=2;sf=7;rx_timestamp=280144612; rssi=-106; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:39:50.086433;481;H=36;T=39;Hs=44.4959;sp=2;sf=7;rx_timestamp=365675539; rssi=-106; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:41:15.613723;485;H=36;T=39;Hs=44.38903;sp=2;sf=7;rx_timestamp=451202549; rssi=-110; snr=0.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:42:41.549354;489;H=37;T=40;Hs=44.60279;sp=2;sf=7;rx_timestamp=536733514; rssi=-106; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:44:07.240842;493;H=37;T=41;Hs=44.46028;sp=2;sf=7;rx_timestamp=622263500; rssi=-108; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:45:32.737174;497;H=37;T=39;Hs=44.17528;sp=2;sf=7;rx_timestamp=707792472; rssi=-109; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:46:57.754796;501;H=38;T=41;Hs=43.96152;sp=2;sf=7;rx_timestamp=793324404; rssi=-111; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 12:48:23.569580;505;H=37;T=40;Hs=44.0684;sp=2;sf=7;rx_timestamp=878854286; rssi=-110; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
