2024-07-05 16:05:43.559093;1182;H=93;T=20;Hs=58.95975;sp=2;sf=12;rx_timestamp=76972236; rssi=-61; snr=11.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:07:09.115631;1186;H=93;T=20;Hs=59.24475;sp=2;sf=12;rx_timestamp=162510390; rssi=-63; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1190;H=93;T=20;Hs=58.88849;sp=2;sf=12;rx_timestamp=250143482; rssi=-61; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:10:02.054622;1194;H=93;T=20;Hs=59.7435;sp=2;sf=12;rx_timestamp=335724499; rssi=-70; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:11:27.684497;1198;H=93;T=20;Hs=59.56537;sp=2;sf=12;rx_timestamp=421262573; rssi=-68; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:12:53.103601;1202;H=93;T=20;Hs=59.63663;sp=2;sf=12;rx_timestamp=506814573; rssi=-68; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:14:18.541857;1206;H=93;T=20;Hs=59.63663;sp=2;sf=12;rx_timestamp=592355578; rssi=-71; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:15:44.099476;1210;H=93;T=20;Hs=59.4585;sp=2;sf=12;rx_timestamp=677893513; rssi=-70; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:17:10.030765;1214;H=93;T=20;Hs=59.42287;sp=2;sf=12;rx_timestamp=763438524; rssi=-67; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:18:35.570457;1218;H=93;T=20;Hs=59.4585;sp=2;sf=12;rx_timestamp=848976443; rssi=-71; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:20:01.116191;1222;H=93;T=20;Hs=59.35162;sp=2;sf=12;rx_timestamp=934516460; rssi=-69; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:21:28.540230;1226;H=93;T=20;Hs=59.35162;sp=2;sf=12;rx_timestamp=1022147388; rssi=-68; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:22:54.593769;1230;H=93;T=20;Hs=59.7435;sp=2;sf=12;rx_timestamp=1107687291; rssi=-69; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:24:21.551273;1234;H=93;T=20;Hs=59.316;sp=2;sf=12;rx_timestamp=1195155559; rssi=-70; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:25:47.556006;1238;H=93;T=20;Hs=59.42287;sp=2;sf=12;rx_timestamp=1280862211; rssi=-67; snr=10.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
