2024-07-05 16:05:00.052148;1180;H=93;T=20;Hs=59.24475;sp=20;sf=12;rx_timestamp=33667168; rssi=-42; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:06:26.096545;1184;H=93;T=20;Hs=58.95975;sp=20;sf=12;rx_timestamp=119210361; rssi=-45; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:07:51.538201;1188;H=93;T=20;Hs=59.24475;sp=20;sf=12;rx_timestamp=204746481; rssi=-45; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1192;H=93;T=20;Hs=58.88849;sp=20;sf=12;rx_timestamp=292422556; rssi=-46; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:10:44.549025;1196;H=93;T=20;Hs=59.7435;sp=20;sf=12;rx_timestamp=377960553; rssi=-53; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:12:11.171183;1200;H=93;T=20;Hs=59.56537;sp=20;sf=12;rx_timestamp=463513621; rssi=-53; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:13:35.050200;1204;H=93;T=20;Hs=59.63663;sp=20;sf=12;rx_timestamp=549053624; rssi=-53; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:15:01.087801;1208;H=93;T=20;Hs=59.63663;sp=20;sf=12;rx_timestamp=634593606; rssi=-54; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:16:26.528988;1212;H=93;T=20;Hs=59.4585;sp=20;sf=12;rx_timestamp=720133545; rssi=-53; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:19:20.109424;1220;H=93;T=20;Hs=59.4585;sp=20;sf=12;rx_timestamp=891214469; rssi=-55; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:20:43.598900;1224;H=93;T=20;Hs=59.35162;sp=20;sf=12;rx_timestamp=976756462; rssi=-53; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:22:11.079019;1228;H=93;T=20;Hs=59.35162;sp=20;sf=12;rx_timestamp=1064387407; rssi=-54; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:23:36.643761;1232;H=93;T=20;Hs=59.7435;sp=20;sf=12;rx_timestamp=1149923314; rssi=-53; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:25:04.068481;1236;H=93;T=20;Hs=59.316;sp=20;sf=12;rx_timestamp=1237560207; rssi=-53; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:26:30.211932;1240;H=93;T=20;Hs=59.42287;sp=20;sf=12;rx_timestamp=1323098223; rssi=-53; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:27:57.530381;1244;H=93;T=20;Hs=59.42287;sp=20;sf=12;rx_timestamp=1410730151; rssi=-52; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:29:23.118711;1248;H=93;T=20;Hs=59.49412;sp=20;sf=12;rx_timestamp=1496322083; rssi=-52; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:30:50.230397;1252;H=93;T=20;Hs=59.28037;sp=20;sf=12;rx_timestamp=1583973025; rssi=-52; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:32:16.119859;1256;H=93;T=20;Hs=59.56537;sp=20;sf=12;rx_timestamp=1669512946; rssi=-52; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:33:44.050367;1260;H=93;T=20;Hs=59.35162;sp=20;sf=12;rx_timestamp=1757145868; rssi=-50; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:35:09.587193;1264;H=93;T=20;Hs=59.56537;sp=20;sf=12;rx_timestamp=1842681802; rssi=-48; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:36:37.119224;1268;H=93;T=20;Hs=59.20912;sp=20;sf=12;rx_timestamp=1930317718; rssi=-47; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:38:02.062524;1272;H=93;T=20;Hs=59.35162;sp=20;sf=12;rx_timestamp=2015856651; rssi=-48; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:39:32.100100;1276;H=93;T=20;Hs=59.28037;sp=20;sf=12;rx_timestamp=2103486576; rssi=-57; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 16:40:57.632627;1280;H=93;T=20;Hs=59.316;sp=20;sf=12;rx_timestamp=2191127412; rssi=-57; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
