31;H=95;T=26;Hs=0.0;sp=20;sf=7;send_time=1724684057;rx_timestamp=36039697; rssi=-86; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
35;H=95;T=26;Hs=1.211258;sp=20;sf=7;send_time=1724684178;rx_timestamp=157610688; rssi=-59; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
39;H=95;T=26;Hs=0.0;sp=20;sf=7;send_time=1724684300;rx_timestamp=279161461; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
43;H=95;T=27;Hs=9.084435;sp=20;sf=7;send_time=1724684421;rx_timestamp=400730447; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
47;H=95;T=27;Hs=9.654434;sp=20;sf=7;send_time=1724684543;rx_timestamp=522373550; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
51;H=95;T=27;Hs=9.725685;sp=20;sf=7;send_time=1724684665;rx_timestamp=643934763; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
55;H=95;T=26;Hs=9.013184;sp=20;sf=7;send_time=1724684786;rx_timestamp=765500688; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
59;H=95;T=26;Hs=9.725685;sp=20;sf=7;send_time=1724684908;rx_timestamp=887059922; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
63;H=95;T=26;Hs=9.654434;sp=20;sf=7;send_time=1724685029;rx_timestamp=1008624863; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
67;H=95;T=25;Hs=9.654434;sp=20;sf=7;send_time=1724685151;rx_timestamp=1130186933; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
71;H=95;T=26;Hs=9.903809;sp=20;sf=7;send_time=1724685272;rx_timestamp=1251751105; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
75;H=95;T=26;Hs=9.761307;sp=20;sf=7;send_time=1724685394;rx_timestamp=1373606068; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
79;H=95;T=26;Hs=10.75882;sp=20;sf=7;send_time=1724685516;rx_timestamp=1495219102; rssi=-102; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
83;H=95;T=26;Hs=9.796936;sp=20;sf=7;send_time=1724685638;rx_timestamp=1616783824; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
87;H=95;T=26;Hs=9.868187;sp=20;sf=7;send_time=1724685759;rx_timestamp=1738348095; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
91;H=95;T=25;Hs=10.40257;sp=20;sf=7;send_time=1724685881;rx_timestamp=1859911196; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
95;H=95;T=25;Hs=10.01069;sp=20;sf=7;send_time=1724686002;rx_timestamp=1981476006; rssi=-99; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
99;H=95;T=25;Hs=10.18881;sp=20;sf=7;send_time=1724686124;rx_timestamp=2103037241; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
103;H=95;T=25;Hs=9.761307;sp=20;sf=7;send_time=1724686245;rx_timestamp=2224605261; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
107;H=95;T=25;Hs=1.852509;sp=20;sf=7;send_time=1724686367;rx_timestamp=2346176410; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
111;H=95;T=25;Hs=10.43819;sp=20;sf=7;send_time=1724686488;rx_timestamp=2467742574; rssi=-102; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
115;H=95;T=25;Hs=0.0;sp=20;sf=7;send_time=1724686610;rx_timestamp=2589306386; rssi=-102; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
119;H=95;T=25;Hs=0.0;sp=20;sf=7;send_time=1724686732;rx_timestamp=2710868630; rssi=-103; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
123;H=95;T=25;Hs=0.0;sp=20;sf=7;send_time=1724686853;rx_timestamp=2832512443; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
127;H=95;T=25;Hs=0.0;sp=20;sf=7;send_time=1724686975;rx_timestamp=2954078577; rssi=-102; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
131;H=95;T=25;Hs=0.0;sp=20;sf=7;send_time=1724687096;rx_timestamp=3075641525; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
135;H=95;T=25;Hs=0.0;sp=20;sf=7;send_time=1724687218;rx_timestamp=3197209692; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
139;H=95;T=25;Hs=0.0;sp=20;sf=7;send_time=1724687340;rx_timestamp=3318787499; rssi=-103; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
143;H=95;T=24;Hs=0.0;sp=20;sf=7;send_time=1724687461;rx_timestamp=3440350440; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
147;H=95;T=24;Hs=0.0;sp=20;sf=7;send_time=1724687583;rx_timestamp=3561917532; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
151;H=95;T=24;Hs=0.0;sp=20;sf=7;send_time=1724687704;rx_timestamp=3683479499; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
155;H=95;T=24;Hs=0.0;sp=20;sf=7;send_time=1724687826;rx_timestamp=3805058791; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
159;H=95;T=24;Hs=0.0;sp=20;sf=7;send_time=1724687947;rx_timestamp=3926623378; rssi=-102; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
163;H=95;T=24;Hs=0.0;sp=20;sf=7;send_time=1724688071;rx_timestamp=4050278762; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
167;H=95;T=24;Hs=0.0;sp=20;sf=7;send_time=1724688195;rx_timestamp=4173956223; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
