2024-07-04 14:24:36.911710;941;H=72;T=27;Hs=70.68044;sp=2;sf=7;rx_timestamp=3004145; rssi=-104; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:26:01.917293;945;H=73;T=27;Hs=70.64482;sp=2;sf=7;rx_timestamp=88568408; rssi=-101; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:27:28.491114;949;H=73;T=27;Hs=70.57356;sp=2;sf=7;rx_timestamp=174099534; rssi=-103; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:28:54.392593;953;H=74;T=27;Hs=70.28857;sp=2;sf=7;rx_timestamp=259631572; rssi=-103; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:30:18.970753;957;H=72;T=27;Hs=70.28857;sp=2;sf=7;rx_timestamp=345221588; rssi=-104; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;961;H=72;T=27;Hs=70.25294;sp=2;sf=7;rx_timestamp=430750552; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:33:09.931405;965;H=71;T=27;Hs=70.11044;sp=2;sf=7;rx_timestamp=516285489; rssi=-104; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:34:35.472514;969;H=70;T=27;Hs=70.43106;sp=2;sf=7;rx_timestamp=601818412; rssi=-103; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:36:00.902389;973;H=73;T=27;Hs=70.07482;sp=2;sf=7;rx_timestamp=687346303; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:37:25.932029;977;H=73;T=27;Hs=70.14606;sp=2;sf=7;rx_timestamp=772884186; rssi=-104; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:38:51.463169;981;H=72;T=27;Hs=70.25294;sp=2;sf=7;rx_timestamp=858414055; rssi=-104; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:40:16.903938;985;H=70;T=27;Hs=70.07482;sp=2;sf=7;rx_timestamp=943944913; rssi=-105; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:41:42.437892;989;H=72;T=27;Hs=70.39544;sp=2;sf=7;rx_timestamp=1029482756; rssi=-103; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:43:08.868383;993;H=70;T=27;Hs=70.32419;sp=2;sf=7;rx_timestamp=1115013594; rssi=-105; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:44:33.921084;997;H=70;T=27;Hs=69.96794;sp=2;sf=7;rx_timestamp=1200556422; rssi=-104; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:45:59.455813;1001;H=71;T=27;Hs=70.07482;sp=2;sf=7;rx_timestamp=1286096297; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 14:47:24.989841;1005;H=70;T=27;Hs=70.25294;sp=2;sf=7;rx_timestamp=1371626116; rssi=-103; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
