2024-07-02 14:10:12.716291;892;H=34;T=39;Hs=19.16637;sp=20;sf=12;rx_timestamp=153893015; rssi=-96; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:11:38.075755;896;H=36;T=39;Hs=22.12327;sp=20;sf=12;rx_timestamp=239433595; rssi=-93; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:13:04.109350;900;H=36;T=39;Hs=22.40826;sp=20;sf=12;rx_timestamp=324966181; rssi=-94; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:14:29.654802;904;H=36;T=39;Hs=21.69576;sp=20;sf=12;rx_timestamp=410505752; rssi=-93; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:15:54.731005;908;H=34;T=40;Hs=20.62701;sp=20;sf=12;rx_timestamp=496063318; rssi=-93; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:17:21.145560;912;H=35;T=39;Hs=22.15889;sp=20;sf=12;rx_timestamp=581596883; rssi=-92; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:18:46.185593;916;H=34;T=40;Hs=22.19452;sp=20;sf=12;rx_timestamp=667127443; rssi=-94; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:20:13.762260;920;H=34;T=40;Hs=21.69576;sp=20;sf=12;rx_timestamp=754749995; rssi=-94; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:21:39.139089;924;H=32;T=40;Hs=22.15889;sp=20;sf=12;rx_timestamp=840283546; rssi=-89; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:23:05.162589;928;H=32;T=40;Hs=17.52761;sp=20;sf=12;rx_timestamp=925809123; rssi=-91; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:24:30.097652;932;H=35;T=40;Hs=21.80264;sp=20;sf=12;rx_timestamp=1011343699; rssi=-92; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
