2024-07-02 14:08:05.558744;886;H=30;T=40;Hs=20.4845;sp=2;sf=12;rx_timestamp=25962855; rssi=-110; snr=2.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:09:30.600737;890;H=34;T=39;Hs=19.16637;sp=2;sf=12;rx_timestamp=111659165; rssi=-105; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:10:56.145749;894;H=36;T=39;Hs=22.12327;sp=2;sf=12;rx_timestamp=197196769; rssi=-110; snr=0.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:12:21.676856;898;H=36;T=39;Hs=22.40826;sp=2;sf=12;rx_timestamp=282725351; rssi=-108; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:13:47.122089;902;H=36;T=39;Hs=21.69576;sp=2;sf=12;rx_timestamp=368273918; rssi=-108; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:15:12.755465;906;H=34;T=40;Hs=20.62701;sp=2;sf=12;rx_timestamp=453803495; rssi=-106; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:16:38.111788;910;H=35;T=39;Hs=22.15889;sp=2;sf=12;rx_timestamp=539363046; rssi=-108; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:18:04.145068;914;H=34;T=40;Hs=22.19452;sp=2;sf=12;rx_timestamp=624893615; rssi=-106; snr=4.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:19:31.167379;918;H=34;T=40;Hs=21.69576;sp=2;sf=12;rx_timestamp=712514165; rssi=-106; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:20:56.603588;922;H=32;T=40;Hs=22.15889;sp=2;sf=12;rx_timestamp=798044727; rssi=-105; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:22:22.633997;926;H=32;T=40;Hs=17.52761;sp=2;sf=12;rx_timestamp=883575299; rssi=-103; snr=-0.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:23:48.658850;930;H=35;T=40;Hs=21.80264;sp=2;sf=12;rx_timestamp=969105865; rssi=-104; snr=1.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:25:13.600164;934;H=33;T=41;Hs=20.12825;sp=2;sf=12;rx_timestamp=1054638438; rssi=-105; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
