2024-07-02 14:09:49.593145;891;H=34;T=39;Hs=19.16637;sp=20;sf=7;rx_timestamp=130853131; rssi=-95; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:11:15.128499;895;H=36;T=39;Hs=22.12327;sp=20;sf=7;rx_timestamp=216388729; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:12:41.167417;899;H=36;T=39;Hs=22.40826;sp=20;sf=7;rx_timestamp=301921306; rssi=-93; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:14:06.113033;903;H=36;T=39;Hs=21.69576;sp=20;sf=7;rx_timestamp=387465878; rssi=-93; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:15:32.173594;907;H=34;T=40;Hs=20.62701;sp=20;sf=7;rx_timestamp=473025437; rssi=-93; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:16:57.101001;911;H=35;T=39;Hs=22.15889;sp=20;sf=7;rx_timestamp=558555013; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:18:23.137009;915;H=34;T=40;Hs=22.19452;sp=20;sf=7;rx_timestamp=644085572; rssi=-93; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:19:50.664355;919;H=34;T=40;Hs=21.69576;sp=20;sf=7;rx_timestamp=731708120; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:21:16.094045;923;H=32;T=40;Hs=22.15889;sp=20;sf=7;rx_timestamp=817238684; rssi=-92; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:22:42.123839;927;H=32;T=40;Hs=17.52761;sp=20;sf=7;rx_timestamp=902769251; rssi=-91; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:24:07.160069;931;H=35;T=40;Hs=21.80264;sp=20;sf=7;rx_timestamp=988299824; rssi=-92; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:25:32.591510;935;H=33;T=41;Hs=20.12825;sp=20;sf=7;rx_timestamp=1073832396; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:27:00.112774;939;H=32;T=42;Hs=20.41325;sp=20;sf=7;rx_timestamp=1161452965; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:28:25.644965;943;H=29;T=42;Hs=21.66014;sp=20;sf=7;rx_timestamp=1246987540; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:29:51.777572;947;H=33;T=42;Hs=21.26826;sp=20;sf=7;rx_timestamp=1332519124; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:31:17.167592;951;H=32;T=42;Hs=22.08764;sp=20;sf=7;rx_timestamp=1418099710; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:32:42.593363;955;H=32;T=41;Hs=20.62701;sp=20;sf=7;rx_timestamp=1503632280; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:34:08.641133;959;H=36;T=39;Hs=22.19452;sp=20;sf=7;rx_timestamp=1589163864; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:35:33.809490;963;H=38;T=38;Hs=22.19452;sp=20;sf=7;rx_timestamp=1674696424; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:36:59.101742;967;H=39;T=38;Hs=22.15889;sp=20;sf=7;rx_timestamp=1760229994; rssi=-91; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:38:25.141507;971;H=40;T=37;Hs=21.83826;sp=20;sf=7;rx_timestamp=1845773566; rssi=-91; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:39:50.675470;975;H=41;T=37;Hs=21.83826;sp=20;sf=7;rx_timestamp=1931306127; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:41:16.109476;979;H=42;T=37;Hs=22.19452;sp=20;sf=7;rx_timestamp=2016839686; rssi=-92; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:42:41.141896;983;H=43;T=37;Hs=21.0545;sp=20;sf=7;rx_timestamp=2102369210; rssi=-93; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:44:07.182950;987;H=37;T=39;Hs=21.37513;sp=20;sf=7;rx_timestamp=2187914813; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:45:32.624247;991;H=37;T=40;Hs=22.26576;sp=20;sf=7;rx_timestamp=2273448384; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:46:57.792366;995;H=36;T=40;Hs=22.01639;sp=20;sf=7;rx_timestamp=2358974959; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:48:25.675716;999;H=32;T=41;Hs=22.19452;sp=20;sf=7;rx_timestamp=2446600517; rssi=-89; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:49:51.620294;1003;H=29;T=41;Hs=22.01639;sp=20;sf=7;rx_timestamp=2532141109; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:51:17.149437;1007;H=33;T=40;Hs=21.87389;sp=20;sf=7;rx_timestamp=2617668686; rssi=-92; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:52:42.682515;1011;H=34;T=40;Hs=21.58888;sp=20;sf=7;rx_timestamp=2703203270; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:54:10.119256;1015;H=38;T=38;Hs=22.51514;sp=20;sf=7;rx_timestamp=2790836828; rssi=-93; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:55:35.656505;1019;H=36;T=38;Hs=15.78197;sp=20;sf=7;rx_timestamp=2876376396; rssi=-95; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:57:03.201480;1023;H=44;T=36;Hs=17.63449;sp=20;sf=7;rx_timestamp=2964011953; rssi=-86; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:58:28.326757;1027;H=41;T=36;Hs=17.81261;sp=20;sf=7;rx_timestamp=3049546513; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 14:59:58.656855;1031;H=36;T=38;Hs=21.69576;sp=20;sf=7;rx_timestamp=3139272051; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:01:25.693925;1035;H=38;T=39;Hs=20.69826;sp=20;sf=7;rx_timestamp=3226990599; rssi=-86; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:02:51.732144;1039;H=37;T=39;Hs=22.15889;sp=20;sf=7;rx_timestamp=3312527160; rssi=-88; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:04:19.657770;1043;H=37;T=39;Hs=22.51514;sp=20;sf=7;rx_timestamp=3400167709; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:05:44.697889;1047;H=36;T=39;Hs=21.87389;sp=20;sf=7;rx_timestamp=3485708270; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:07:12.300202;1051;H=37;T=40;Hs=22.19452;sp=20;sf=7;rx_timestamp=3573342827; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:08:38.182139;1055;H=35;T=40;Hs=22.26576;sp=20;sf=7;rx_timestamp=3658882374; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:10:05.289180;1059;H=35;T=40;Hs=22.30139;sp=20;sf=7;rx_timestamp=3746515930; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:11:31.150063;1063;H=33;T=40;Hs=21.62451;sp=20;sf=7;rx_timestamp=3832054499; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:12:58.692180;1067;H=37;T=40;Hs=22.37264;sp=20;sf=7;rx_timestamp=3919697045; rssi=-88; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:14:24.134121;1071;H=35;T=40;Hs=22.12327;sp=20;sf=7;rx_timestamp=4005236605; rssi=-88; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:15:50.191063;1075;H=36;T=38;Hs=22.19452;sp=20;sf=7;rx_timestamp=4090788164; rssi=-88; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:17:15.232581;1079;H=36;T=38;Hs=22.51514;sp=20;sf=7;rx_timestamp=4176326731; rssi=-88; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 15:18:40.668624;1083;H=36;T=39;Hs=22.08764;sp=20;sf=7;rx_timestamp=4261862305; rssi=-88; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
