2024-07-05 13:27:05.714931;739;H=43;T=35;Hs=59.886;sp=20;sf=7;rx_timestamp=52827923; rssi=-96; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:28:31.308714;743;H=41;T=35;Hs=60.0285;sp=20;sf=7;rx_timestamp=138365810; rssi=-95; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:29:56.190707;747;H=41;T=35;Hs=59.85037;sp=20;sf=7;rx_timestamp=223902632; rssi=-94; snr=-1.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:31:22.155829;751;H=45;T=37;Hs=59.70788;sp=20;sf=7;rx_timestamp=309441374; rssi=-95; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:32:47.166881;755;H=41;T=37;Hs=59.81475;sp=20;sf=7;rx_timestamp=394979067; rssi=-97; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:34:12.725911;759;H=44;T=38;Hs=60.31351;sp=20;sf=7;rx_timestamp=480529750; rssi=-97; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:35:38.679116;763;H=36;T=39;Hs=59.99288;sp=20;sf=7;rx_timestamp=566081415; rssi=-96; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:37:04.252793;767;H=37;T=39;Hs=59.92163;sp=20;sf=7;rx_timestamp=651620059; rssi=-96; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:38:31.651396;771;H=39;T=38;Hs=59.92163;sp=20;sf=7;rx_timestamp=739254694; rssi=-97; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:39:57.184591;775;H=36;T=38;Hs=59.92163;sp=20;sf=7;rx_timestamp=824790331; rssi=-97; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:41:23.223085;779;H=40;T=39;Hs=59.85037;sp=20;sf=7;rx_timestamp=910330966; rssi=-97; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:42:48.172136;783;H=45;T=38;Hs=60.13538;sp=20;sf=7;rx_timestamp=995869627; rssi=-97; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:44:14.205809;787;H=49;T=36;Hs=60.27788;sp=20;sf=7;rx_timestamp=1081407285; rssi=-96; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:45:41.142279;791;H=49;T=34;Hs=60.171;sp=20;sf=7;rx_timestamp=1169044838; rssi=-97; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
