4;H=79;T=34;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1647; tx_counter=4; tx_frequency=868000000
8;H=69;T=34;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1647; tx_counter=8; tx_frequency=868000000
12;H=68;T=33;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=12; tx_frequency=868000000
16;H=70;T=32;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=16; tx_frequency=868000000
20;H=80;T=33;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=20; tx_frequency=868000000
24;H=78;T=33;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=24; tx_frequency=868000000
4;H=79;T=32;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1647; tx_counter=4; tx_frequency=868000000
8;H=87;T=31;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1647; tx_counter=8; tx_frequency=868000000
12;H=87;T=31;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=12; tx_frequency=868000000
16;H=66;T=32;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=16; tx_frequency=868000000
20;H=75;T=31;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=20; tx_frequency=868000000
24;H=75;T=31;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=24; tx_frequency=868000000
28;H=77;T=32;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=28; tx_frequency=868000000
32;H=72;T=32;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=32; tx_frequency=868000000
36;H=69;T=32;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=36; tx_frequency=868000000
40;H=71;T=33;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=40; tx_frequency=868000000
44;H=72;T=33;Hs=0.0;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=44; tx_frequency=868000000
48;H=57;T=32;Hs=53.15283;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=48; tx_frequency=868000000
52;H=55;T=32;Hs=51.87033;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=52; tx_frequency=868000000
56;H=54;T=33;Hs=50.01781;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=56; tx_frequency=868000000
60;H=54;T=32;Hs=50.19594;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=60; tx_frequency=868000000
64;H=57;T=32;Hs=50.23157;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=64; tx_frequency=868000000
68;H=56;T=33;Hs=49.02031;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=68; tx_frequency=868000000
72;H=59;T=33;Hs=48.94906;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=72; tx_frequency=868000000
76;H=56;T=34;Hs=49.02031;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=76; tx_frequency=868000000
80;H=50;T=35;Hs=48.37905;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=80; tx_frequency=868000000
84;H=54;T=36;Hs=47.23905;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=84; tx_frequency=868000000
88;H=47;T=38;Hs=46.7403;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=88; tx_frequency=868000000
92;H=46;T=38;Hs=46.59779;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=92; tx_frequency=868000000
96;H=45;T=36;Hs=46.17029;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=96; tx_frequency=868000000
100;H=42;T=36;Hs=45.56466;sp=20;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=100; tx_frequency=868000000
104;H=50;T=35;Hs=45.49341;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=104; tx_frequency=868000000
108;H=47;T=35;Hs=45.24404;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=108; tx_frequency=868000000
112;H=44;T=35;Hs=45.10153;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=112; tx_frequency=868000000
116;H=49;T=35;Hs=44.38903;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=116; tx_frequency=868000000
120;H=50;T=35;Hs=44.17528;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=120; tx_frequency=868000000
124;H=51;T=36;Hs=43.53403;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=124; tx_frequency=868000000
128;H=49;T=35;Hs=42.92839;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=128; tx_frequency=868000000
132;H=43;T=37;Hs=43.17777;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=132; tx_frequency=868000000
136;H=43;T=37;Hs=42.35839;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=136; tx_frequency=868000000
140;H=44;T=38;Hs=42.00214;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=140; tx_frequency=868000000
144;H=43;T=40;Hs=41.75276;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=144; tx_frequency=868000000
148;H=38;T=41;Hs=41.43214;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=148; tx_frequency=868000000
152;H=36;T=40;Hs=40.89776;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=152; tx_frequency=868000000
156;H=38;T=40;Hs=40.47025;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=156; tx_frequency=868000000
160;H=40;T=40;Hs=40.43463;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=160; tx_frequency=868000000
164;H=36;T=40;Hs=40.22088;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=164; tx_frequency=868000000
168;H=38;T=41;Hs=39.6865;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=168; tx_frequency=868000000
172;H=36;T=41;Hs=39.33025;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=172; tx_frequency=868000000
176;H=45;T=37;Hs=39.36587;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=176; tx_frequency=868000000
180;H=43;T=37;Hs=38.61774;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=180; tx_frequency=868000000
184;H=45;T=36;Hs=38.93837;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=184; tx_frequency=868000000
188;H=43;T=36;Hs=38.51086;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=188; tx_frequency=868000000
192;H=45;T=37;Hs=38.04774;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=192; tx_frequency=868000000
196;H=42;T=37;Hs=37.97649;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=196; tx_frequency=868000000
200;H=42;T=38;Hs=37.47773;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=200; tx_frequency=868000000
204;H=41;T=40;Hs=37.12148;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=204; tx_frequency=868000000
208;H=36;T=40;Hs=37.44211;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=208; tx_frequency=868000000
212;H=42;T=37;Hs=37.19273;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=212; tx_frequency=868000000
216;H=40;T=37;Hs=36.5871;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=216; tx_frequency=868000000
220;H=43;T=36;Hs=36.48023;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=220; tx_frequency=868000000
224;H=44;T=36;Hs=36.23085;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=224; tx_frequency=868000000
228;H=43;T=36;Hs=36.55148;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=228; tx_frequency=868000000
232;H=37;T=38;Hs=35.8746;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=232; tx_frequency=868000000
236;H=38;T=38;Hs=35.66084;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=236; tx_frequency=868000000
240;H=43;T=37;Hs=35.26897;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=240; tx_frequency=868000000
244;H=41;T=37;Hs=35.23335;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=244; tx_frequency=868000000
248;H=44;T=35;Hs=35.12647;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=248; tx_frequency=868000000
252;H=48;T=35;Hs=35.05522;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=252; tx_frequency=868000000
256;H=47;T=36;Hs=34.69897;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=256; tx_frequency=868000000
260;H=44;T=37;Hs=34.48521;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=260; tx_frequency=868000000
264;H=39;T=37;Hs=33.70146;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=264; tx_frequency=868000000
268;H=40;T=37;Hs=34.09334;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=268; tx_frequency=868000000
272;H=41;T=37;Hs=33.70146;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=272; tx_frequency=868000000
276;H=40;T=36;Hs=33.63021;sp=20;sf=12;rx_timestamp=2231089978; rssi=-125; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=276; tx_frequency=868000000
