2024-07-03 09:50:29.207143;19;H=62;T=32;Hs=63.8404;sp=20;sf=7;rx_timestamp=52680380; rssi=-71; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 09:51:55.271952;23;H=60;T=31;Hs=63.23477;sp=20;sf=7;rx_timestamp=138199668; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 09:54:45.674773;31;H=63;T=31;Hs=62.09476;sp=20;sf=7;rx_timestamp=309244878; rssi=-103; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 09:56:10.694842;35;H=61;T=31;Hs=61.38226;sp=20;sf=7;rx_timestamp=394764899; rssi=-97; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 09:57:36.214885;39;H=61;T=32;Hs=60.741;sp=20;sf=7;rx_timestamp=480281830; rssi=-95; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 09:59:02.241243;43;H=52;T=35;Hs=60.09975;sp=20;sf=7;rx_timestamp=565808826; rssi=-95; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 10:00:29.774250;47;H=49;T=37;Hs=59.81475;sp=20;sf=7;rx_timestamp=653418743; rssi=-98; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 10:01:55.174692;51;H=50;T=35;Hs=59.316;sp=20;sf=7;rx_timestamp=738934568; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 10:03:20.740415;55;H=49;T=35;Hs=59.24475;sp=20;sf=7;rx_timestamp=824804520; rssi=-96; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 10:04:46.258527;59;H=58;T=31;Hs=58.81725;sp=20;sf=7;rx_timestamp=910322398; rssi=-96; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 10:06:11.683868;63;H=61;T=31;Hs=58.46099;sp=20;sf=7;rx_timestamp=995846253; rssi=-96; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
