2024-07-04 10:25:12.972238;272;H=67;T=30;Hs=38.76025;sp=20;sf=12;rx_timestamp=28258401; rssi=-99; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:26:38.909494;276;H=68;T=29;Hs=38.83149;sp=20;sf=12;rx_timestamp=113795636; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:28:03.845960;280;H=70;T=29;Hs=38.90274;sp=20;sf=12;rx_timestamp=199329776; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:29:29.385877;284;H=68;T=29;Hs=39.04525;sp=20;sf=12;rx_timestamp=284868879; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;288;H=68;T=29;Hs=38.79586;sp=20;sf=12;rx_timestamp=372509947; rssi=-101; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:32:22.880491;292;H=66;T=29;Hs=38.79586;sp=20;sf=12;rx_timestamp=458060970; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:33:50.408512;296;H=70;T=29;Hs=38.79586;sp=20;sf=12;rx_timestamp=545694991; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:35:15.917481;300;H=68;T=29;Hs=38.97399;sp=20;sf=12;rx_timestamp=631231005; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:36:43.393216;304;H=70;T=29;Hs=39.18775;sp=20;sf=12;rx_timestamp=718870000; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:38:09.424302;308;H=67;T=29;Hs=38.90274;sp=20;sf=12;rx_timestamp=804405984; rssi=-101; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:39:34.399341;312;H=68;T=29;Hs=38.689;sp=20;sf=12;rx_timestamp=889778241; rssi=-101; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:40:59.897027;316;H=69;T=29;Hs=38.72462;sp=20;sf=12;rx_timestamp=975476936; rssi=-100; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:42:25.898397;320;H=68;T=29;Hs=38.689;sp=20;sf=12;rx_timestamp=1060875181; rssi=-100; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:43:55.390208;324;H=68;T=29;Hs=38.90274;sp=20;sf=12;rx_timestamp=1150769868; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:45:20.938851;328;H=68;T=29;Hs=38.72462;sp=20;sf=12;rx_timestamp=1236308824; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
