2024-07-04 10:24:50.893228;271;H=67;T=30;Hs=38.76025;sp=20;sf=7;rx_timestamp=5215308; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:26:15.878424;275;H=68;T=29;Hs=38.83149;sp=20;sf=7;rx_timestamp=90752600; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:27:40.908187;279;H=70;T=29;Hs=38.90274;sp=20;sf=7;rx_timestamp=176286754; rssi=-99; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:29:06.838313;283;H=68;T=29;Hs=39.04525;sp=20;sf=7;rx_timestamp=261825878; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:30:33.881245;287;H=68;T=29;Hs=38.79586;sp=20;sf=7;rx_timestamp=349468940; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:32:00.348384;291;H=66;T=29;Hs=38.79586;sp=20;sf=7;rx_timestamp=435017976; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:33:28.339853;295;H=70;T=29;Hs=38.79586;sp=20;sf=7;rx_timestamp=522652003; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:34:52.908350;299;H=68;T=29;Hs=38.97399;sp=20;sf=7;rx_timestamp=608188014; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:36:20.345267;303;H=70;T=29;Hs=39.18775;sp=20;sf=7;rx_timestamp=695829016; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:37:46.379052;307;H=67;T=29;Hs=38.90274;sp=20;sf=7;rx_timestamp=781360998; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:39:11.916713;311;H=68;T=29;Hs=38.689;sp=20;sf=7;rx_timestamp=866900900; rssi=-99; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:40:39.331949;315;H=69;T=29;Hs=38.72462;sp=20;sf=7;rx_timestamp=952435961; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:42:02.891242;319;H=68;T=29;Hs=38.689;sp=20;sf=7;rx_timestamp=1037969844; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:43:32.854708;323;H=68;T=29;Hs=38.90274;sp=20;sf=7;rx_timestamp=1127728888; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:44:58.401311;327;H=68;T=29;Hs=38.72462;sp=20;sf=7;rx_timestamp=1213265850; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:46:23.428952;331;H=69;T=29;Hs=38.65337;sp=20;sf=7;rx_timestamp=1298801806; rssi=-100; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 10:47:50.856701;335;H=68;T=29;Hs=38.86712;sp=20;sf=7;rx_timestamp=1386433756; rssi=-99; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
