2024-07-03 15:19:36.169437;927;H=71;T=29;Hs=38.36836;sp=20;sf=7;rx_timestamp=49311257; rssi=-83; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:21:01.472529;931;H=71;T=29;Hs=38.29712;sp=20;sf=7;rx_timestamp=134843439; rssi=-85; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:22:26.507009;935;H=70;T=29;Hs=38.33274;sp=20;sf=7;rx_timestamp=220376524; rssi=-85; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:23:52.543878;939;H=69;T=29;Hs=38.22587;sp=20;sf=7;rx_timestamp=305910559; rssi=-85; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:25:17.984518;943;H=66;T=30;Hs=38.15461;sp=20;sf=7;rx_timestamp=391440558; rssi=-85; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:26:43.516051;947;H=65;T=30;Hs=38.15461;sp=20;sf=7;rx_timestamp=476974519; rssi=-86; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:28:08.535845;951;H=66;T=31;Hs=38.15461;sp=20;sf=7;rx_timestamp=562503451; rssi=-85; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:29:34.658778;955;H=64;T=31;Hs=38.47524;sp=20;sf=7;rx_timestamp=648115352; rssi=-85; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:30:59.985557;959;H=62;T=31;Hs=38.22587;sp=20;sf=7;rx_timestamp=733651242; rssi=-85; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:32:25.537027;963;H=62;T=31;Hs=38.15461;sp=20;sf=7;rx_timestamp=819193103; rssi=-87; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:33:51.013838;967;H=60;T=31;Hs=38.22587;sp=20;sf=7;rx_timestamp=904728953; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:35:17.004716;971;H=62;T=31;Hs=38.19024;sp=20;sf=7;rx_timestamp=990269800; rssi=-88; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:36:42.049292;975;H=63;T=30;Hs=38.15461;sp=20;sf=7;rx_timestamp=1075810623; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:38:07.993363;979;H=64;T=30;Hs=38.40399;sp=20;sf=7;rx_timestamp=1161346429; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-03 15:39:35.024262;983;H=63;T=30;Hs=38.15461;sp=20;sf=7;rx_timestamp=1248983231; rssi=-89; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
