2024-07-05 09:18:37.514789;44;H=57;T=35;Hs=66.51229;sp=20;sf=12;rx_timestamp=37600825; rssi=-104; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:20:02.119828;48;H=54;T=36;Hs=66.19167;sp=20;sf=12;rx_timestamp=123128960; rssi=-105; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:21:28.054984;52;H=53;T=36;Hs=65.58603;sp=20;sf=12;rx_timestamp=208653967; rssi=-104; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:22:53.571862;56;H=49;T=38;Hs=65.94229;sp=20;sf=12;rx_timestamp=294178897; rssi=-108; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:24:29.036542;60;H=46;T=39;Hs=65.47916;sp=20;sf=12;rx_timestamp=379705761; rssi=-106; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:25:46.623738;64;H=48;T=38;Hs=65.51479;sp=20;sf=12;rx_timestamp=467325596; rssi=-105; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:27:12.059688;68;H=45;T=38;Hs=65.08728;sp=20;sf=12;rx_timestamp=552862386; rssi=-105; snr=2.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:28:39.589551;72;H=44;T=39;Hs=65.12291;sp=20;sf=12;rx_timestamp=638391161; rssi=-106; snr=4.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:30:03.205566;76;H=45;T=39;Hs=64.62415;sp=20;sf=12;rx_timestamp=723917913; rssi=-106; snr=4.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:31:28.344358;80;H=45;T=39;Hs=64.58853;sp=20;sf=12;rx_timestamp=809441647; rssi=-108; snr=4.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:32:54.092736;84;H=46;T=39;Hs=64.69541;sp=20;sf=12;rx_timestamp=894971375; rssi=-108; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:34:19.632150;88;H=46;T=37;Hs=64.2679;sp=20;sf=12;rx_timestamp=980328415; rssi=-106; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:35:45.125316;92;H=53;T=36;Hs=64.37478;sp=20;sf=12;rx_timestamp=1066016822; rssi=-106; snr=4.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;96;H=53;T=34;Hs=64.1254;sp=20;sf=12;rx_timestamp=1151379839; rssi=-106; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:38:36.107726;100;H=51;T=36;Hs=63.91165;sp=20;sf=12;rx_timestamp=1237097273; rssi=-105; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:40:01.637502;104;H=49;T=38;Hs=63.80477;sp=20;sf=12;rx_timestamp=1322627964; rssi=-108; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
