0000;23;H=62;T=34;Hs=67.43855;sp=20;sf=7;rx_timestamp=7963754; rssi=-87; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:52:28.604422;139;H=52;T=35;Hs=62.73602;sp=20;sf=7;rx_timestamp=2069363227; rssi=-108; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:53:56.129031;143;H=47;T=38;Hs=63.05665;sp=20;sf=7;rx_timestamp=2156989876; rssi=-108; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:55:24.163175;147;H=45;T=39;Hs=62.91414;sp=20;sf=7;rx_timestamp=2244614544; rssi=-108; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:57:00.071526;151;H=42;T=39;Hs=63.19915;sp=20;sf=7;rx_timestamp=2330147190; rssi=-108; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:58:16.637086;155;H=50;T=37;Hs=62.94977;sp=20;sf=7;rx_timestamp=2417813841; rssi=-106; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 09:59:42.071380;159;H=48;T=37;Hs=62.59352;sp=20;sf=7;rx_timestamp=2503345501; rssi=-108; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:01:09.645638;163;H=45;T=38;Hs=62.73602;sp=20;sf=7;rx_timestamp=2590977150; rssi=-106; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:02:35.637867;167;H=43;T=38;Hs=62.41539;sp=20;sf=7;rx_timestamp=2676507785; rssi=-106; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:04:01.079942;171;H=45;T=39;Hs=62.41539;sp=20;sf=7;rx_timestamp=2762044438; rssi=-108; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:05:26.612735;175;H=45;T=39;Hs=62.41539;sp=20;sf=7;rx_timestamp=2847579077; rssi=-108; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:06:52.155459;179;H=42;T=40;Hs=62.13039;sp=20;sf=7;rx_timestamp=2933107724; rssi=-106; snr=3.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:08:20.087305;183;H=42;T=38;Hs=62.09476;sp=20;sf=7;rx_timestamp=3020754358; rssi=-108; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:09:45.121477;187;H=40;T=38;Hs=62.09476;sp=20;sf=7;rx_timestamp=3106289996; rssi=-106; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:11:11.163324;191;H=46;T=38;Hs=62.13039;sp=20;sf=7;rx_timestamp=3191826634; rssi=-108; snr=2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:12:36.609790;195;H=50;T=37;Hs=62.13039;sp=20;sf=7;rx_timestamp=3277375273; rssi=-114; snr=-2.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:14:02.148028;199;H=53;T=35;Hs=62.05914;sp=20;sf=7;rx_timestamp=3362911916; rssi=-103; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:15:29.640872;203;H=59;T=33;Hs=61.98789;sp=20;sf=7;rx_timestamp=3450543546; rssi=-103; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:16:55.120759;207;H=56;T=33;Hs=62.13039;sp=20;sf=7;rx_timestamp=3536076196; rssi=-104; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:18:20.660431;211;H=62;T=32;Hs=62.09476;sp=20;sf=7;rx_timestamp=3621610855; rssi=-106; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;219;H=48;T=38;Hs=61.98789;sp=20;sf=7;rx_timestamp=3792683146; rssi=-104; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:22:39.666455;223;H=44;T=39;Hs=61.66726;sp=20;sf=7;rx_timestamp=3880312782; rssi=-105; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:24:05.129029;227;H=42;T=39;Hs=61.91664;sp=20;sf=7;rx_timestamp=3965883433; rssi=-105; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:25:30.172088;231;H=45;T=38;Hs=61.56038;sp=20;sf=7;rx_timestamp=4051420064; rssi=-105; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:26:55.604688;235;H=46;T=37;Hs=61.56038;sp=20;sf=7;rx_timestamp=4136954706; rssi=-105; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 10:29:48.678754;243;H=48;T=38;Hs=61.56038;sp=20;sf=7;rx_timestamp=15154674; rssi=-105; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
